timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162498.32901,3,0.417,0.144,10.369,5,-6.581,-34.219,9.431
162498.34845,3,0.399,0.599,9.720,4,-0.153,0.168,-0.134,5,-6.431,-34.238,9.113
162498.36790,3,0.220,1.183,9.710,4,-0.091,-0.010,0.013,5,-6.244,-34.406,8.925
162498.38735,3,0.006,1.295,10.305,4,-0.089,-0.363,0.123,5,-6.281,-34.613,8.419
162498.40679,3,0.068,0.957,10.378,5,-6.131,-34.519,8.363
162498.42624,3,0.297,0.674,9.943,4,-0.013,-0.581,0.199,5,-6.263,-34.725,8.138
162498.44568,3,0.380,0.717,9.633,4,0.154,-0.102,0.146,5,-6.563,-34.838,8.119
162498.46513,3,0.360,0.761,9.478,4,0.140,0.067,0.069,5,-6.731,-34.800,8.025
162498.48457,3,0.461,0.731,9.484,4,0.084,-0.006,0.030,5,-6.413,-34.894,7.950
162498.50402,3,0.474,0.613,9.710,4,0.047,-0.103,0.038,5,-6.356,-35.063,7.763
162498.52346,3,0.518,0.389,9.682,4,0.083,-0.110,0.077,5,-6.469,-34.950,7.650
162498.54291,3,0.563,0.270,9.450,4,0.109,-0.021,0.083,5,-6.356,-34.875,7.706
162498.56236,3,0.527,0.169,9.280,4,0.059,0.035,0.063,5,-6.413,-34.875,7.669
162498.58180,3,0.535,0.242,9.398,4,-0.033,0.032,0.057,5,-6.450,-34.538,7.575
162498.60125,3,0.571,0.505,9.752,5,-6.319,-34.331,7.425
162498.62069,3,0.658,0.699,10.083,4,-0.086,-0.012,0.058,5,-6.150,-34.388,7.219
162498.64014,3,0.855,0.899,10.017,4,-0.023,-0.094,0.096,5,-6.169,-34.444,7.013
162498.65958,3,0.978,0.881,9.722,5,-6.263,-34.144,7.369
162498.67903,3,0.754,0.764,9.715,4,0.029,0.059,0.055,5,-6.431,-34.275,7.406
162498.69847,3,0.644,0.783,9.456,4,0.032,0.037,0.027,5,-6.450,-33.975,7.481
162498.71792,3,0.468,0.541,9.365,4,0.005,-0.024,-0.010
162498.73736,3,0.339,0.435,9.423,5,-6.450,-34.106,7.388
162498.75681,3,0.448,0.451,9.426,4,-0.071,0.021,0.027,5,-6.619,-34.181,7.538
162498.77626,3,0.499,0.481,9.548,4,-0.119,0.038,0.045,5,-6.713,-34.256,7.481
162498.79570,3,0.358,0.280,9.867,5,-6.581,-34.106,7.669
162498.81515,3,0.360,0.384,9.783,4,-0.118,0.026,0.027,5,-6.863,-34.031,7.819
162498.83459,3,0.604,0.511,9.961,4,-0.056,-0.081,0.006,5,-6.900,-34.125,7.519
162498.85404,3,0.803,0.584,10.095,4,-0.057,-0.092,0.033,5,-6.731,-33.863,7.631
162498.87348,3,0.675,0.676,10.015,4,-0.087,-0.001,0.072,5,-6.656,-34.069,7.519
162498.89293,3,1.246,0.947,9.821,4,0.035,-0.030,0.065,5,-6.694,-34.031,7.706
162498.91237,3,1.209,0.869,9.945,5,-6.713,-34.031,7.856
162498.93182,3,0.976,0.762,9.598,4,0.032,-0.031,-0.014,5,-6.581,-34.181,7.931
