timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162551.76565,3,0.251,0.866,6.591,4,1.152,-0.073,0.588,5,33.131,-1.519,2.700
162551.78509,3,0.675,1.001,6.711,4,0.758,-0.121,0.633,5,33.000,-1.575,2.944
162551.80454,3,0.896,1.186,7.180,4,0.327,-0.183,0.632,5,33.000,-1.800,3.113
162551.82398,3,0.896,1.640,7.817,4,-0.017,-0.207,0.565
162551.84343,3,1.232,2.471,8.434,4,-0.274,-0.200,0.488,5,32.888,-2.250,3.338
162551.86288,3,1.665,3.463,9.287,4,-0.481,-0.168,0.412,5,32.869,-2.606,3.600
162551.88232,3,1.819,3.333,10.236,4,-0.592,-0.136,0.254,5,32.719,-3.038,3.375
162551.90177,3,0.949,3.040,11.145,4,-0.515,-0.079,-0.052,5,32.381,-3.469,3.300
162551.92121,3,-0.242,2.666,11.411,4,-0.248,0.004,-0.310,5,32.625,-3.694,3.094
162551.94066,3,-0.492,2.133,10.808,4,0.117,0.041,-0.338,5,32.663,-3.825,2.794
162551.96010,3,-0.542,2.059,9.924,4,0.469,0.039,-0.217,5,32.831,-3.938,2.569
162551.97955,3,-0.687,2.161,9.077,4,0.692,-0.003,-0.020,5,32.869,-4.106,2.363
162551.99900,3,-0.627,2.302,8.426,4,0.705,-0.074,0.220,5,32.869,-3.900,2.063
162552.01844,3,-0.013,2.701,8.390,4,0.458,-0.127,0.452,5,32.925,-3.731,1.950
162552.03789,3,0.589,3.347,9.028,4,0.075,-0.136,0.610,5,32.925,-3.563,1.913
162552.05733,3,0.765,3.852,10.037,4,-0.241,-0.121,0.650,5,33.094,-3.394,1.781
162552.07678,3,0.807,3.816,11.197,4,-0.351,-0.051,0.586,5,33.019,-3.563,1.913
162552.09622,3,0.722,4.262,11.994,4,-0.248,-0.018,0.543,5,32.719,-3.919,2.025
162552.11567,3,1.058,4.241,12.489,4,-0.005,-0.055,0.638,5,32.831,-4.275,2.100
162552.13512,3,1.807,1.892,11.688,4,0.348,-0.152,0.849,5,32.625,-4.294,2.138
162552.15456,3,1.474,0.245,10.172,4,0.584,-0.115,0.973,5,32.588,-4.875,2.213
162552.17401,3,1.559,-0.845,10.309,4,0.348,-0.161,1.031,5,32.531,-5.325,1.913
162552.19345,3,1.790,-0.976,12.320,4,-0.084,-0.378,0.768,5,32.588,-5.850,2.025
162552.21290,3,1.830,-1.598,13.624,4,-0.332,-0.635,0.491,5,32.400,-6.581,2.138
162552.23234,3,1.711,-2.509,12.539,4,-0.100,-0.733,0.251,5,32.306,-7.106,1.781
162552.25179,3,1.128,-2.811,10.483,4,0.476,-0.427,0.011,5,32.606,-7.313,1.350
162552.27124,3,0.351,-2.845,8.969,4,0.761,-0.193,-0.272,5,32.419,-7.650,0.919
162552.29068,3,-0.523,-2.581,8.837,4,0.519,-0.275,-0.377,5,32.306,-8.044,0.506
162552.31013,3,-0.933,-1.818,9.753,4,-0.023,-0.308,-0.452,5,32.269,-8.119,0.300
162552.32957,3,-0.648,-1.367,10.946,4,-0.629,-0.114,-0.403,5,32.456,-8.419,0.356
162552.34902,3,-0.547,-0.579,10.984,4,-0.728,0.285,-0.122,5,32.700,-8.400,0.019
162552.36846,3,-0.231,0.272,10.509,4,-0.381,0.613,0.124,5,32.869,-8.269,-0.281
162552.38791,3,0.153,0.571,9.643,4,0.190,0.675,0.295,5,32.906,-8.119,-0.150
162552.40736,3,0.372,0.616,8.410,4,0.724,0.439,0.264,5,32.963,-8.381,-0.038
162552.42680,3,0.398,0.140,7.582,4,0.874,0.166,0.069,5,33.056,-8.231,0.300
162552.44625,3,0.214,-0.389,7.566,4,0.664,-0.007,-0.109,5,33.169,-8.250,0.619
162552.46569,3,0.013,-0.529,8.183,4,0.328,-0.135,-0.194,5,33.431,-8.138,0.619
162552.48514,3,0.237,-0.479,8.704,4,0.098,-0.266,-0.181
162552.50459,3,0.705,-0.260,8.680,4,0.029,-0.332,-0.135,5,33.094,-8.156,0.825
162552.52403,3,0.900,-0.059,8.430,4,0.046,-0.228,-0.123
162552.54348,3,0.958,-0.002,8.418,4,-0.039,-0.061,-0.140,5,33.056,-8.044,1.106
162552.56292,3,0.849,-0.001,9.081,4,-0.234,0.126,-0.152,5,33.188,-7.950,1.163
162552.58237,3,0.681,0.122,9.994,4,-0.382,0.204,-0.174,5,33.169,-7.856,1.219
162552.60181,3,0.499,0.018,10.412,4,-0.359,0.258,-0.247,5,33.056,-7.988,1.106
162552.62126,3,0.211,0.014,10.339,4,-0.166,0.317,-0.379,5,33.075,-8.063,0.919
162552.64071,3,-0.071,0.048,10.037,4,0.032,0.299,-0.523,5,32.850,-7.988,0.750
162552.66015,3,-0.268,0.016,9.625,4,0.177,0.192,-0.598,5,32.906,-8.063,0.844
162552.67960,3,-0.274,-0.223,9.010,4,0.266,0.047,-0.568,5,33.075,-7.744,1.088
162552.69904,3,-0.407,-0.310,8.677,4,0.197,-0.038,-0.491,5,33.356,-7.594,1.294
162552.71849,3,-0.418,-0.080,8.935,4,0.011,-0.098,-0.395,5,33.150,-7.556,1.106
162552.73793,3,-0.291,0.276,9.248,4,-0.112,-0.094,-0.306,5,33.263,-7.031,1.069
162552.75738,3,-1.222,1.414,9.121,4,-0.146,-0.019,-0.246,5,33.375,-6.825,1.181
162552.77683,3,-0.520,0.435,9.665,4,-0.176,0.108,-0.090,5,33.431,-6.431,1.313
162552.79627,3,0.124,-0.207,9.876,4,-0.225,0.024,0.004,5,33.506,-6.075,1.556
162552.81572,3,0.169,-0.097,9.756,4,-0.233,0.009,-0.066,5,33.600,-5.738,1.181
162552.83516,3,-0.160,0.106,9.744,4,-0.223,0.010,-0.147,5,33.713,-5.625,0.806
162552.85461,3,-0.173,0.219,9.712,4,-0.252,-0.055,-0.104,5,33.431,-5.550,0.581
162552.87405,3,0.139,0.145,9.685,4,-0.300,-0.084,0.048,5,33.694,-5.438,0.563
162552.89350,3,0.280,0.123,9.799,4,-0.348,-0.078,0.198,5,33.750,-5.513,0.713
162552.91295,3,0.470,-0.014,9.843,4,-0.354,-0.077,0.249,5,33.844,-5.400,0.488
162552.93239,3,0.150,0.628,9.613,4,-0.321,-0.082,0.237,5,33.863,-5.475,0.375
162552.95184,3,0.588,0.333,9.587,4,-0.297,0.008,0.238,5,33.788,-5.738,0.281
162552.97128,3,0.461,0.408,9.894,4,-0.287,-0.007,0.217,5,33.581,-5.869,0.506
162552.99073,3,0.381,0.504,9.752,4,-0.262,0.014,0.227,5,33.225,-5.925,0.581
162553.01018,3,0.790,0.352,9.727,4,-0.237,0.042,0.274,5,33.338,-6.131,0.356
162553.02962,3,1.097,0.112,9.624,4,-0.235,0.036,0.305,5,33.225,-6.413,0.525
162553.04907,3,1.278,-0.093,9.710,4,-0.265,0.065,0.237,5,33.188,-6.544,0.356
162553.06851,3,1.045,0.240,9.718,4,-0.279,0.090,0.099,5,33.131,-6.713,0.488
162553.08796,3,0.849,0.382,9.752,4,-0.247,0.179,-0.031,5,33.094,-6.619,0.581
162553.10740,3,0.704,0.398,9.655,4,-0.224,0.228,-0.095,5,33.075,-6.769,0.619
162553.12685,3,0.223,0.792,9.645,4,-0.253,0.244,-0.119,5,32.963,-6.694,0.450
162553.14630,3,0.392,0.073,10.078,4,-0.289,0.222,-0.097,5,33.094,-6.881,0.506
162553.16574,3,0.522,-0.156,10.368,4,-0.306,0.073,-0.089,5,32.963,-6.844,0.769
162553.18519,3,0.227,0.401,10.467,4,-0.220,-0.003,-0.168,5,32.963,-6.619,0.788
162553.20463,3,0.019,0.542,10.354,4,-0.058,-0.014,-0.229,5,32.700,-6.563,0.806
162553.22408,3,-0.162,0.351,9.835,4,0.103,-0.039,-0.234
162553.24352,3,-0.276,0.160,9.212,4,0.199,-0.042,-0.224,5,32.738,-6.319,0.731
162553.26297,3,-0.261,0.220,8.911,4,0.192,-0.038,-0.198,5,32.738,-6.319,0.863
162553.28242,3,-0.182,0.321,8.913,4,0.117,-0.038,-0.133,5,32.925,-6.038,0.769
162553.30186,3,0.071,0.358,8.986,4,0.027,-0.066,-0.049,5,33.113,-6.075,0.938
162553.32131,3,0.260,0.390,8.796,4,-0.047,-0.106,0.036,5,33.113,-5.663,1.069
162553.34075,3,0.427,0.593,8.815,4,-0.102,-0.103,0.062,5,33.188,-5.663,0.806
162553.36020,3,0.771,0.648,8.868,4,-0.112,-0.082,0.041,5,33.169,-5.588,0.788
162553.37964,3,0.835,0.636,8.734,4,-0.125,-0.076,-0.037,5,33.356,-5.475,0.863
162553.39909,3,0.516,0.380,8.789,4,-0.249,-0.037,-0.101,5,33.169,-5.494,0.900
162553.41854,3,0.462,0.153,9.543,4,-0.609,-0.015,-0.095,5,33.056,-5.606,0.881
162553.43798,3,0.285,0.370,10.799,4,-0.980,-0.024,-0.016,5,33.188,-5.756,0.806
162553.45743,3,0.095,0.340,12.137,4,-1.050,0.095,0.121,5,33.131,-5.906,0.825
162553.47687,3,-0.037,0.596,12.688,4,-0.783,0.220,0.181,5,33.206,-6.263,0.694
162553.49632,3,-0.190,1.160,11.899,4,-0.292,0.240,0.163,5,33.263,-6.281,0.713
162553.51577,3,-0.332,1.565,10.479,4,0.215,0.127,0.160,5,33.356,-6.319,0.675
162553.53521,3,-0.419,1.441,9.891,4,0.477,0.084,0.192,5,33.319,-6.656,0.600
162553.55466,3,-0.671,1.792,9.447,4,0.549,0.069,0.113,5,33.413,-6.975,0.638
162553.57410,3,-0.564,1.480,9.226,4,0.477,0.007,0.183,5,33.619,-7.069,0.544
162553.59355,3,0.151,0.949,9.026,4,0.383,0.057,0.477,5,33.394,-7.013,0.750
